"Tabla de indicadores","","Fecha de descarga: 18-08-2017 (18:00:59)","","","","","","","","","","","","",""
"Monte Escobedo, Zacatecas","Usuarios con pago a tiempo (%)","","","","","","","58.81","56.54","43.01","59.3","60.39","58.76","60.39","64.17"
"Tequesquitengo, Morelos","Usuarios con pago a tiempo (%)","","","","","","","","","","","","","28.24","46.69"
"Chiautempan, Tlaxcala","Usuarios con pago a tiempo (%)","","","","","","","","","","","","","17.88","19.84"
"González, Tamaulipas","Usuarios con pago a tiempo (%)","87.49","85.99","81.12","87.77","86.08","86.22","86.05","82.44","84.32","81.39","78.07","76.58","74.45","76.16"
"Acaponeta, Nayarit","Usuarios con pago a tiempo (%)","","","","","","","","","","","","","",""
"Jala, Nayarit","Usuarios con pago a tiempo (%)","","","","","","","","","29.55","29.56","29.57","29.55","29.57","40.5"
"Lerma, México","Usuarios con pago a tiempo (%)","","","","","","","","","","","","","65",""
"Rosamorada, Nayarit","Usuarios con pago a tiempo (%)","","","","","","","","","","","","","47.16","50.07"
"Calera, Zacatecas","Usuarios con pago a tiempo (%)","","","","","","","","","","","","","",""
"El Salto, Durango","Usuarios con pago a tiempo (%)","","","","","","","","","","","","13.17","10","7.99"
"Villa Uni?n, Sinaloa","Usuarios con pago a tiempo (%)","","","","","","","","","46.26","","","42.24","36.67","45.98"
"Asientos, Aguascalientes","Usuarios con pago a tiempo (%)","","","","","","","","","","","","","34.31","55.51"
"Amatlán de Cañas, Nayarit","Usuarios con pago a tiempo (%)","","","","","","","","","","","","66.9","60.79","66.35"
"Guachochi, Chihuahua","Usuarios con pago a tiempo (%)","","","","","","","","","","","","","","37.31"
"Plat?n S?nchez, Veracruz","Usuarios con pago a tiempo (%)","","","","","","","","","","","","3.74","3.98","4.28"
"Tecate, Baja California","Usuarios con pago a tiempo (%)","","","","","","","","","","","","","",""
"Tijuana, Baja California","Usuarios con pago a tiempo (%)","","50.64","50.64","51.57","51.06","48.15","48.75","47.29","48.39","50.06","45.12","46.61","51.04","55.55"
"Ensenada, Baja California","Usuarios con pago a tiempo (%)","","","","","","","68.33","67.34","65.44","92.86","91.18","97.63","98.27","92.46"
"Mexicali, Baja California","Usuarios con pago a tiempo (%)","19.01","19.02","18.15","17.06","16.15","16.56","15.74","15.91","16.43","17","17.23","17.09","18.83","19.06"
"Torreón, Coahuila","Usuarios con pago a tiempo (%)","88.46","86.26","88.75","83.3","81.16","79.41","76.96","67.58","67.22","66.52","67.15","62.8","65.64","62.62"
"Saltillo, Coahuila","Usuarios con pago a tiempo (%)","","93.2","95.52","96.56","97.11","97.48","97.8","88.91","87.92","90.81","90.76","88.81","95.51","91.7"
"Irapuato, Guanajuato","Usuarios con pago a tiempo (%)","","60.2","59.64","58.83","57.54","58.52","59.21","63.11","58.34","54.49","55.57","","",""
"Celaya, Guanajuato","Usuarios con pago a tiempo (%)","","85","85","85","85","85","85","85","84.5","87.92","40.46","16.32","36.19","38.06"
"Toluca, México","Usuarios con pago a tiempo (%)","","","","","47.01","47.42","45.96","44.5","46.62","44.05","","53.07","",""
"Atlacomulco, México","Usuarios con pago a tiempo (%)","","56.44","56.4","","","","","21.28","3.91","4.45","4.43","4.95","50.67","54.58"
"Monterrey, Nuevo León","Usuarios con pago a tiempo (%)","79.87","81.14","78.88","78.76","78.88","81.31","82.26","80.51","81.14","80.7","82.2","83.7","78.11","80.82"
"Puebla, Puebla","Usuarios con pago a tiempo (%)","58.55","56.85","54.99","71.24","65.96","55.57","49.84","49.28","47.3","36.99","44.21","47.2","40.96","40.06"
"Izucar de Matamoros, Puebla","Usuarios con pago a tiempo (%)","58.78","56.49","65.09","75.87","72.93","57.04","29.03","29.51","49.18","37.9","42.1","37.76","45.84","62.29"
"San Juan del Río, Querétaro","Usuarios con pago a tiempo (%)","","75.57","56.74","75.79","77.91","84.64","85.99","80.54","90.14","79.7","48.66","56.79","59.91","6.65"
"Othón P. Blanco - Chetumal, Quintana Roo","Usuarios con pago a tiempo (%)","","81.1","79.96","79.64","80.25","80.78","79.71","78.98","78.76","77.45","75.73","","",""
"Culiacán, Sinaloa","Usuarios con pago a tiempo (%)","64.14","63.46","64.01","63.42","63.7","62.61","63.07","67.61","71.19","67.89","55.3","62","63.2","64.07"
"Guaymas, Sonora","Usuarios con pago a tiempo (%)","65.61","69.44","74.41","71.4","73.02","34.91","63.45","53.96","50.03","52.68","40.35","40.5","28.41","39.98"
"Córdoba, Veracruz","Usuarios con pago a tiempo (%)","36.54","38.69","36.77","37.38","35.32","32.81","38.97","35.25","31.48","32.23","25.9","36.11","61.19","78.42"
"Martínez de la Torre, Veracruz","Usuarios con pago a tiempo (%)","59.05","56.51","58.55","65","65.26","56.57","55.29","62.04","59.26","63.35","61.25","61.97","67.12","51.73"
"Xalapa, Veracruz","Usuarios con pago a tiempo (%)","","","","","","","","","53.49","53.6","57.72","63.45","62.73","71.65"
"Tuxtla Gutiérrez, Chiapas","Usuarios con pago a tiempo (%)","","56.92","54.92","55.19","54.84","56.74","49.28","52.25","65.65","57.68","67.99","65.18","61.16","41.38"
"Gómez Palacio, Durango","Usuarios con pago a tiempo (%)","","","","","","","","","30.77","33.85","27.88","32.31","",""
"Durango, Durango","Usuarios con pago a tiempo (%)","","","","","","","","","","","88.1","86.1","81.46","86.74"
"León, Guanajuato","Usuarios con pago a tiempo (%)","","","","","71.86","72.02","72.34","71.88","70.82","72.07","73.2","61.99","62.79","62.9"
"Salamanca, Guanajuato","Usuarios con pago a tiempo (%)","","86.4","86.25","86.49","89.52","87.27","88.12","88.53","84.45","","","","",""
"Guanajuato, Guanajuato","Usuarios con pago a tiempo (%)","","56.95","46.12","40.24","45.76","45.76","48.7","44.17","49.67","46.83","49.97","41.15","66.01","71.55"
"Acapulco, Guerrero","Usuarios con pago a tiempo (%)","","","","","","","","","","","","","",""
"Lázaro Cárdenas, Michoacán","Usuarios con pago a tiempo (%)","","","","48.46","","60","56.02","46.46","67.62","44.04","45.37","24.46","41.54","27.75"
"Querétaro, Querétaro","Usuarios con pago a tiempo (%)","","","","70.25","72.71","","","","","","","89.74","90.77","87.23"
"Guasave, Sinaloa","Usuarios con pago a tiempo (%)","","","","","","","81.5","83.45","81.32","79.44","74.93","70.32","68.66","66.64"
"San Luis Río Colorado, Sonora","Usuarios con pago a tiempo (%)","78.58","69.8","72.37","74.31","69.86","64.61","62.58","57.45","59.95","63.52","57.76","61.43","56.39",""
"Hermosillo, Sonora","Usuarios con pago a tiempo (%)","","63.95","74.48","74.42","72.17","75.43","72.82","72.5","75.51","73.06","73.43","66.84","68.42","64.17"
"Agua Prieta, Sonora","Usuarios con pago a tiempo (%)","10.06","14.76","15.38","19.04","20.24","23.31","77.17","81.28","81.87","77.07","79.53","71.46","73.35","73.63"
"Caborca, Sonora","Usuarios con pago a tiempo (%)","","","","","","","","81.11","","","","69.72","","70.21"
"Valle de Chalco, México","Usuarios con pago a tiempo (%)","","","","","","","","","","","","","",""
"Nogales, Sonora","Usuarios con pago a tiempo (%)","","","","","45.29","63.4","","68.11","65.13","66.35","64.95","61.05","65.72","57.86"
"Veracruz, Veracruz","Usuarios con pago a tiempo (%)","78.07","80.21","84.51","83.45","73.47","","72.62","67.8","62.59","65.6","64.32","79.3","70.25","66"
"Minatitlán, Veracruz","Usuarios con pago a tiempo (%)","","","","","","","","","","44.21","13.2","55.51","62.51","60.77"
"Valladolid, Yucatán","Usuarios con pago a tiempo (%)","65.48","63.48","68.49","72.93","66.63","66.79","67.64","65.67","66.55","69.16","66.66","64.93","68.95","74.41"
"Zacatecas, Zacatecas","Usuarios con pago a tiempo (%)","86.7","86.36","88.3","82.9","80.51","67.15","84.39","89.29","88.09","80.24","79.04","75.89","72.67","83.37"
"Mazatlán, Sinaloa","Usuarios con pago a tiempo (%)","30.07","39.93","45.55","44.37","41.97","39.9","45.16","45.93","47.53","47.51","44.66","41.92","49.63","47.6"
"La Paz BCS, Baja California Sur","Usuarios con pago a tiempo (%)","","","","","","48.98","47.56","45.75","46.04","46.24","44.07","42.32","",""
"Playa del Carmen, Quintana Roo","Usuarios con pago a tiempo (%)","","49.68","55.9","52.68","","69.08","","","","3.88","3.56","25.92","3.59",""
"Felipe Carrillo Puerto, Quintana Roo","Usuarios con pago a tiempo (%)","","89.52","85.34","86.3","86.34","87.55","87.99","89.54","88.32","79.34","78.26","","","19"
"Cozumel, Quintana Roo","Usuarios con pago a tiempo (%)","","","94.61","94.37","95.52","","99.56","","","","23.43","","",""
"Cd. Juárez, Chihuahua","Usuarios con pago a tiempo (%)","","57.7","59.47","51.96","55.95","54.31","60.67","59.48","59","58.36","57.77","57.52","57.22","56.03"
"Tlalnepantla, México","Usuarios con pago a tiempo (%)","","56.75","57.05","56.64","58.09","58.66","59.93","35.72","41.53","43.15","","60.74","","48.71"
"Chihuahua, Chihuahua","Usuarios con pago a tiempo (%)","57.82","65.46","52.91","42.11","52.31","55.38","54.63","53.16","54.13","51.7","35.98","38.04","",""
"Cd. Valles, San Luis Potosí","Usuarios con pago a tiempo (%)","","44.84","53.79","53.91","53.2","71.57","85.02","85.96","85.79","85.51","86.44","90.38","91.74","95.36"
"Quiroga, Michoacán","Usuarios con pago a tiempo (%)","","","","","","44.39","","29.34","29.34","34.16","34.07","38.22","48.95","56.29"
"Guadalajara, Jalisco","Usuarios con pago a tiempo (%)","","","","","","86.53","69.36","69.48","74.33","74.9","70.9","67.68","67.46","67.1"
"Fresnillo, Zacatecas","Usuarios con pago a tiempo (%)","95.88","71.74","71.52","59.84","66.27","68.78","50.48","55.39","54.69","51.37","52","61.65","68.08","65.28"
"Aguascalientes, Aguascalientes","Usuarios con pago a tiempo (%)","","","","62.45","62.48","61.08","58.51","57.88","56.2","54.28","55.42","54.54","54.19","50.54"
"Tepic, Nayarit","Usuarios con pago a tiempo (%)","","","","","48.93","1.32","1.06","0.92","0.74","0.74","8.93","39.87","",""
"Nezahualcóyotl, México","Usuarios con pago a tiempo (%)","","","","","","","","30.46","42.12","","","","",""
"Pachuca, Hidalgo","Usuarios con pago a tiempo (%)","","","","","79.46","76.02","73.88","72.1","69.91","70.81","68.7","70.63","69.72","70.19"
"Abasolo, Guanajuato","Usuarios con pago a tiempo (%)","","","","","","","","","","","","","",""
"Cd. Manuel Doblado, Guanajuato","Usuarios con pago a tiempo (%)","","","","","","","","","","","","","",""
"Cuautla, Morelos","Usuarios con pago a tiempo (%)","41","47.31","45.73","40.82","40.68","39.33","38.65","38.56","36.99","38.17","37.46","38.54","39.64","40.24"
"Huanímaro, Guanajuato","Usuarios con pago a tiempo (%)","","","","","","","","","","","","","",""
"Piedras Negras, Coahuila","Usuarios con pago a tiempo (%)","53.72","60.28","56.85","65.7","63.44","62.36","66.68","61.78","64.73","61.78","55.4","64.65","76.15","78.91"
"Acuña, Coahuila","Usuarios con pago a tiempo (%)","94.3","94.59","93.15","92.61","90.97","89.4","99.15","100","99.99","100","100","100","100","40.91"
"Sabinas, Coahuila","Usuarios con pago a tiempo (%)","","","","","83.18","84.08","87.32","85.71","","","61.55","62.88","82.2","90.11"
"Iguala, Guerrero","Usuarios con pago a tiempo (%)","","","","","","","","","","","","10.27","16.23","18.67"
"Tampico, Tamaulipas","Usuarios con pago a tiempo (%)","","","71.13","90.73","90.23","93.22","82.44","82.35","78.57","85.75","83.93","82.34","81.89","81.03"
"Reynosa, Tamaulipas","Usuarios con pago a tiempo (%)","","","","","5.07","43.98","42.55","","","","24.83","","73.1","38.73"
"Los Mochis, Sinaloa","Usuarios con pago a tiempo (%)","","","","","","","","","","","","52.11","56.79",""
"Manzanillo, Colima","Usuarios con pago a tiempo (%)","","","","","","","","","","","72.56","77.1","72.69",""
"Puerto Vallarta, Jalisco","Usuarios con pago a tiempo (%)","81.8","81.34","79.68","79.12","79.16","77.12","79.24","","","","","","34.31","33.54"
"Hidalgo del Parral, Chihuahua","Usuarios con pago a tiempo (%)","68.2","75.29","79.43","75.02","77.58","79.32","78.43","71.28","63.59","57.13","59.83","68.92","83.17",""
"José María Morelos, Quintana Roo","Usuarios con pago a tiempo (%)","64.76","66.59","69.3","70.16","69.95","73.21","59.87","74.72","58.46","63.35","63.11","69.92","18.91","15.88"
"Bacalar, Quintana Roo","Usuarios con pago a tiempo (%)","","","","","","","","","","","19.44","","","14.98"
"Kantunilkin, Quintana Roo","Usuarios con pago a tiempo (%)","24.66","94.65","94.08","93.03","93.8","91.43","90.31","88.55","88.79","87.12","85.86","84.52","","84"
"Monclova-Frontera, Coahuila","Usuarios con pago a tiempo (%)","","","","","","","","","41.19","79.92","84.72","81.12","82.61",""
"Colima, Colima","Usuarios con pago a tiempo (%)","","","","","","","","","","","","60.38","56.4",""
"Parras, Coahuila","Usuarios con pago a tiempo (%)","","","","","63.23","64.6","63.27","61.86","70","70","67.99","62","66.22","61.31"
"Ocampo, Guanajuato","Usuarios con pago a tiempo (%)","","","","","","","","","","","","","",""
"Pénjamo, Guanajuato","Usuarios con pago a tiempo (%)","","","","","","","","","","","","","",""
"Ixmiquilpan, Hidalgo","Usuarios con pago a tiempo (%)","","","","","","","","","","","77.01","73.49","69.81","68.71"
"Cuauhtémoc, Chihuahua","Usuarios con pago a tiempo (%)","45","45","45","44.41","43.78","43.57","42.72","53.69","53","47","43.29","69.53","59.59","79.79"
"Temixco, Morelos","Usuarios con pago a tiempo (%)","19.77","21.71","19.16","20.91","23.41","22.21","22.2","","72.3","70.84","69.08","62.44","",""
"Cuernavaca, Morelos","Usuarios con pago a tiempo (%)","","","","","","","","","","","","60","34.11","89.78"
"Emiliano Zapata, Morelos","Usuarios con pago a tiempo (%)","","","","","","38.58","35.65","16","14.32","16.5","15.86","19.43","",""
"Xochitepec, Morelos","Usuarios con pago a tiempo (%)","","","","","","84.3","80","69.64","66.88","0.07","0.06","0.07","69.41",""
"San Diego de la Unión, Guanajuato","Usuarios con pago a tiempo (%)","","","","","","","","","","","","","",""
"Campeche, Campeche","Usuarios con pago a tiempo (%)","","","38.26","56.09","55.64","57.57","59.73","59.33","53.81","51.69","51.33","50.53","52.43",""
"Cd. Carmen, Campeche","Usuarios con pago a tiempo (%)","","","45.42","53.04","56.58","53.48","49.48","34.01","42.3","53.37","47.11","56.9","48.05","48.83"
"Villahermosa, Tabasco","Usuarios con pago a tiempo (%)","","","","","","","","","","","","","",""
"Chapala, Jalisco","Usuarios con pago a tiempo (%)","","","","","","","","","","","","39.63","38.46","20.08"
"Comitán de Domínguez, Chiapas","Usuarios con pago a tiempo (%)","","","","","","","","","","","","","",""
"Cuautitlán Izcalli, México","Usuarios con pago a tiempo (%)","","","","","","","","57.45","49.44","99.1","","","","12.44"
"Delicias, Chihuahua","Usuarios con pago a tiempo (%)","47.12","48.47","48.1","52.5","43.57","42.36","44","41.79","46.94","42.61","63.37","59.98","65.53","61.85"
"Cd. Mante, Tamaulipas","Usuarios con pago a tiempo (%)","77","77","77.15","82.59","78.45","77.51","77.5","81.64","82","82","90.85","10.04","38.06","38.06"
"Ixtapaluca, México","Usuarios con pago a tiempo (%)","","","","","","","","32.75","29.98","26.94","26.15","28.29","24.78","15.79"
"Matehuala, San Luis Potosí","Usuarios con pago a tiempo (%)","73.84","76.58","77.77","78.57","79.28","81.89","81.14","80.41","83.06","86.34","84.62","80.17","78.71","77"
"Morelia, Michoacán","Usuarios con pago a tiempo (%)","","85","85","87","83","93","89.55","75.03","89.62","82.03","70.33","70.01","73","79.05"
"Moroleón, Guanajuato","Usuarios con pago a tiempo (%)","77.53","77.89","78.15","78.57","78.79","74.04","73.88","73.89","74.65","74.34","","","",""
"Naucalpan, México","Usuarios con pago a tiempo (%)","","","","","","","","","","49.03","49.19","49.46","51.54","60.31"
"Navolato, Sinaloa","Usuarios con pago a tiempo (%)","","","54.61","56.48","57.14","55.06","","","","","","","",""
"Poza Rica, Veracruz","Usuarios con pago a tiempo (%)","54.26","52.57","51.23","50.54","55.69","63.65","61.76","57.03","","","","56.39","65.64","65.78"
"San Luis de la Paz, Guanajuato","Usuarios con pago a tiempo (%)","","","","","","","41.02","39.4","37.86","","24.71","35.17","",""
"San Luis Potosí, San Luis Potosí","Usuarios con pago a tiempo (%)","","","","","","","","","","","","","",""
"Silao, Guanajuato","Usuarios con pago a tiempo (%)","50.07","49.47","46.65","45.61","45.56","44.86","44.44","57.58","53.21","56.77","54","57.25","72.93","53.31"
"Tulancingo, Hidalgo","Usuarios con pago a tiempo (%)","","","","","","","","","","","","","",""
"Tuxpam, Veracruz","Usuarios con pago a tiempo (%)","67.81","62.37","60.7","52.66","49.32","34","28.27","21.67","34.47","93.93","88.93","92.38","92.05","92.25"
